lat,lon,sza
-62,-102,67.75484819472045
-61,-102,67.66568448045092
-60,-102,67.58363919727944
-59,-102,67.50874978928834
-58,-102,67.44105056329902
-57,-102,67.38057263857102
-56,-102,67.32734390077007
-55,-102,67.28138896039098
-54,-102,67.24272911580566
-53,-102,67.21138232108811
-52,-102,67.18736315875024
-51,-102,67.17068281750191
-50,-102,67.16134907512901
-49,-102,67.15936628656135
-48,-102,67.1647353771811
-47,-102,67.1774538413999
-46,-102,67.19751574651058
-45,-102,67.22491174179767
-44,-102,67.25962907286754
-43,-102,67.301651601138
-42,-102,67.3509598284054
-41,-102,67.40753092638614
-40,-102,67.47133877110984
-39,-102,67.54235398202172
-38,-102,67.62054396563369
-37,-102,67.70587296354692
-36,-102,67.7983021046522
-35,-102,67.89778946130026
-34,-102,68.00429010922166
-33,-102,68.11775619096306
-32,-102,68.23813698259806
-31,-102,68.36537896346127
-30,-102,68.49942588864802
-29,-102,68.64021886401642
-28,-102,68.7876964234251
-27,-102,68.9417946079376
-26,-102,69.10244704672367
-25,-102,69.26958503938874
-24,-102,69.44313763946492
-23,-102,69.62303173880022
-22,-102,69.80919215258807
-21,-102,70.00154170478417
-20,-102,70.20000131366598
-19,-102,70.40449007729681
-18,-102,70.61492535866654
-17,-102,70.83122287028955
-16,-102,71.053296758052
-15,-102,71.28105968410995
-14,-102,71.51442290865263
-13,-102,71.75329637035591
-12,-102,71.9975887653633
-11,-102,72.24720762464428
-10,-102,72.50205938959135
-9,-102,72.76204948573032
-8,-102,73.02708239442964
-7,-102,73.29706172250762
-6,-102,73.5718902696475
-5,-102,73.85147009354228
-4,-102,74.13570257270273
-3,-102,74.42448846687262
-2,-102,74.71772797500594
-1,-102,75.01532079077113
0,-102,75.31716615555692
1,-102,75.62316290896382
2,-102,75.93320953677353
3,-102,76.24720421639766
4,-102,76.56504485981384
5,-102,76.88662915400556
6,-102,77.21185459892803
7,-102,77.54061854302874
8,-102,77.87281821635779
9,-102,78.20835076130697
10,-102,78.54711326102286
11,-102,78.8890027655424
12,-102,79.23391631570375
13,-102,79.58175096488883
14,-102,79.9324037986567
15,-102,80.28577195232997
16,-102,80.64175262659838
17,-102,81.00024310120634
18,-102,81.36114074679219
19,-102,81.72434303494919
20,-102,82.08974754657861
21,-102,82.45725197860709
22,-102,82.82675414914044
23,-102,83.19815200112701
24,-102,83.57134360460421
25,-102,83.94622715760154
26,-102,84.32270098577415
27,-102,84.70066354084028
28,-102,85.08001339789676
29,-102,85.46064925168538
30,-102,85.8424699118836
31,-102,86.22537429749264
32,-102,86.60926143039497
33,-102,86.99403042815392
34,-102,87.37958049612688
35,-102,87.76581091896362
36,-102,88.15262105156089
37,-102,88.53991030954396
38,-102,88.92757815934559
39,-102,89.31552410795273
40,-102,89.70364769239059
41,-102,90.09184846901415
42,-102,90.48002600267662
43,-102,90.86807985584417
44,-102,91.25590957772681
45,-102,91.64341469349444
46,-102,92.03049469364808
47,-102,92.41704902361556
48,-102,92.8029770736418
49,-102,93.18817816904341
50,-102,93.57255156089846
51,-102,93.95599641724114
52,-102,94.33841181483325
53,-102,94.7196967315828
54,-102,95.09975003968205
55,-102,95.47847049953664
56,-102,95.85575675455807
57,-102,96.23150732689257
58,-102,96.60562061415887
59,-102,96.97799488726868
60,-102,97.34852828940299
61,-102,97.71711883621809
62,-102,98.08366441735485
63,-102,98.44806279932527
64,-102,98.81021162984942
65,-102,99.17000844371654
66,-102,99.52735067024265
67,-102,99.88213564239706
68,-102,100.23426060766914
69,-102,100.58362274074553
70,-102,100.93011915806679
71,-102,101.27364693433088
72,-102,101.6141031210091
73,-102,101.95138476693757
74,-102,102.28538894104538
75,-102,102.61601275727725
76,-102,102.9431534017652
77,-102,103.26670816230063
78,-102,103.58657446015332
79,-102,103.90264988428014
80,-102,104.21483222796056
81,-102,104.52301952789107
82,-102,104.82711010576456
83,-102,105.12700261235402
84,-102,105.42259607411322
85,-102,105.71378994229966
86,-102,106.00048414461662
87,-102,106.28257913936325
88,-102,106.55997597207235
89,-102,106.8325763346058
-89,-101,72.65855152888915
-88,-101,72.41784789592069
-87,-101,72.18236190757365
-86,-101,71.95218202420955
-85,-101,71.72739551303943
-84,-101,71.50808837533852
-83,-101,71.29434527231257
-82,-101,71.08624944975938
-81,-101,70.88388266168067
-80,-101,70.68732509300861
-79,-101,70.49665528162224
-78,-101,70.31195003983827
-77,-101,70.13328437556962
-76,-101,69.96073141335403
-75,-101,69.79436231546279
-74,-101,69.63424620330692
-73,-101,69.48045007936408
-72,-101,69.33303874985573
-71,-101,69.19207474840762
-70,-101,69.05761826093077
-69,-101,68.92972705196217
-68,-101,68.80845639270527
-67,-101,68.69385899101081
-66,-101,68.58598492353634
-65,-101,68.48488157032071
-64,-101,68.39059355200524
-63,-101,68.30316266992813
-62,-101,68.22262784931172
-61,-101,68.1490250857538
-60,-101,68.08238739522521
-59,-101,68.02274476776464
-58,-101,67.97012412504951
-57,-101,67.92454928200918
-56,-101,67.88604091263124
-55,-101,67.85461652009737
-54,-101,67.83029041136808
-53,-101,67.81307367631896
-52,-101,67.80297417151289
-51,-101,67.79999650867394
-50,-101,67.80414204791064
-49,-101,67.81540889571549
-48,-101,67.83379190774968
-47,-101,67.859282696401
-46,-101,67.8918696430844
-45,-101,67.93153791523505
-44,-101,67.97826948792466
-43,-101,68.0320431700135
-42,-101,68.09283463473324
-41,-101,68.16061645457772
-40,-101,68.23535814036352
-39,-101,68.3170261843061
-38,-101,68.40558410694393
-37,-101,68.5009925077292
-36,-101,68.60320911909216
-35,-101,68.71218886377598
-34,-101,68.82788391522845
-33,-101,68.95024376083056
-32,-101,69.07921526773394
-31,-101,69.2147427510748
-30,-101,69.35676804432774
-29,-101,69.50523057156035
-28,-101,69.66006742134834
-27,-101,69.82121342211107
-26,-101,69.98860121862833
-25,-101,70.16216134950217
-24,-101,70.34182232533094
-23,-101,70.527510707367
-22,-101,70.71915118643588
-21,-101,70.91666666190056
-20,-101,71.11997832046201
-19,-101,71.32900571459534
-18,-101,71.54366684042935
-17,-101,71.76387821488645
-16,-101,71.98955495190984
-15,-101,72.22061083761466
-14,-101,72.4569584042103
-13,-101,72.69850900255142
-12,-101,72.94517287318631
-11,-101,73.1968592157816
-10,-101,73.4534762568133
-9,-101,73.71493131542498
-8,-101,73.98113086736402
-7,-101,74.25198060691798
-6,-101,74.5273855067827
-5,-101,74.80724987580392
-4,-101,75.09147741454393
-3,-101,75.37997126863391
-2,-101,75.67263407988142
-1,-101,75.96936803511143
0,-101,76.27007491272688
1,-101,76.57465612698307
2,-101,76.88301276997672
3,-101,77.19504565135823
4,-101,77.51065533578145
5,-101,77.82974217811133
6,-101,78.15220635641592
7,-101,78.47794790277328
8,-101,78.80686673192997
9,-101,79.13886266785043
10,-101,79.4738354682022
11,-101,79.81168484682408
12,-101,80.15231049422844
13,-101,80.49561209619118
14,-101,80.8414893504857
15,-101,81.18984198181947
16,-101,81.54056975503329
17,-101,81.89357248662586
18,-101,82.2487500546666
19,-101,82.60600240716212
20,-101,82.96522956894152
21,-101,83.32633164712745
22,-101,83.68920883526009
23,-101,84.05376141614173
24,-101,84.4198897634699
25,-101,84.78749434232773
26,-101,85.15647570859959
27,-101,85.52673450738075
28,-101,85.89817147044967
29,-101,86.27068741287096
30,-101,86.64418322879777
31,-101,87.0185598865414
32,-101,87.3937184229762
33,-101,87.76955993734768
34,-101,88.14598558455098
35,-101,88.52289656794767
36,-101,88.90019413178726
37,-101,89.27777955330129
38,-101,89.65555413453599
39,-101,90.03341919399098
40,-101,90.41127605813003
41,-101,90.78902605283068
42,-101,91.16657049483942
43,-101,91.54381068329859
44,-101,91.92064789141175
45,-101,92.29698335831422
46,-101,92.67271828121531
47,-101,93.04775380787935
48,-101,93.42199102951224
49,-101,93.7953309741211
50,-101,94.167674600414
51,-101,94.53892279230766
52,-101,94.90897635411079
53,-101,95.27773600645104
54,-101,95.64510238301375
55,-101,96.01097602816084
56,-101,96.37525739549825
57,-101,96.73784684746053
58,-101,97.09864465598079
59,-101,97.45755100431487
60,-101,97.81446599008777
61,-101,98.16928962963034
62,-101,98.52192186367402
63,-101,98.87226256447067
64,-101,99.22021154440385
65,-101,99.56566856615743
66,-101,99.90853335450586
67,-101,100.24870560978938
68,-101,100.58608502313626
69,-101,100.92057129349209
70,-101,101.25206414651407
71,-101,101.58046335538657
72,-101,101.90566876361072
73,-101,102.22758030981886
74,-101,102.54609805466077
75,-101,102.86112220980503
76,-101,103.17255316909538
77,-101,103.48029154189695
78,-101,103.78423818866281
79,-101,104.08429425874608
80,-101,104.38036123047698
81,-101,104.67234095351846
82,-101,104.96013569350752
83,-101,105.24364817898201
84,-101,105.5227816505859
85,-101,105.79743991253797
86,-101,106.06752738634059
87,-101,106.33294916669686
88,-101,106.59361107959525
89,-101,106.84941974251157
-89,-100,72.67551604585273
-88,-100,72.45181501537967
-87,-100,72.23336402508217
-86,-100,72.02024570862254
-85,-100,71.81254137187668
-84,-100,71.61033092269385
-83,-100,71.41369279977732
-82,-100,71.22270390083742
-81,-100,71.0374395101782
-80,-100,70.85797322588647
-79,-100,70.68437688679994
-78,-100,70.5167204994388
-77,-100,70.35507216509131
-76,-100,70.19949800725004
-75,-100,70.05006209960129
-74,-100,69.90682639477374
-73,-100,69.76985065405668
-72,-100,69.63919237830068
-71,-100,69.51490674021478
-70,-100,69.39704651827597
-69,-100,69.28566203246457
-68,-100,69.1808010820396
-67,-100,69.0825088855635
-66,-100,68.99082802338343
-65,-100,68.90579838276952
-64,-100,68.82745710590598
-63,-100,68.75583854092218
-62,-100,68.69097419614263
-61,-100,68.63289269772564
-60,-100,68.58161975084869
-59,-100,68.5371781045877
-58,-100,68.49958752062376
-57,-100,68.46886474589819
-56,-100,68.44502348932124
-55,-100,68.4280744026258
-54,-100,68.41802506544057
-53,-100,68.41487997464178
-52,-100,68.41864053802504
-51,-100,68.42930507232286
-50,-100,68.44686880557505
-49,-100,68.47132388384307
-48,-100,68.50265938224175
-47,-100,68.54086132024469
-46,-100,68.58591268120344
-45,-100,68.63779343600382
-44,-100,68.6964805707674
-43,-100,68.761948118491
-42,-100,68.83416719450224
-41,-100,68.91310603559647
-40,-100,68.99873004270668
-39,-100,69.09100182694756
-38,-100,69.18988125886257
-37,-100,69.2953255206951
-36,-100,69.4072891614948
-35,-100,69.52572415486368
-34,-100,69.65057995914012
-33,-100,69.78180357981417
-32,-100,69.9193396339633
-31,-100,70.06313041649557
-30,-100,70.21311596798553
-29,-100,70.36923414388764
-28,-100,70.53142068491312
-27,-100,70.69960928835732
-26,-100,70.87373168016816
-25,-100,71.053717687549
-24,-100,71.23949531189484
-23,-100,71.43099080186518
-22,-100,71.6281287264034
-21,-100,71.83083204751942
-20,-100,72.0390221926594
-19,-100,72.25261912649405
-18,-100,72.47154142196581
-17,-100,72.69570633044356
-16,-100,72.92502985084242
-15,-100,73.15942679757558
-14,-100,73.39881086721422
-13,-100,73.6430947037417
-12,-100,73.89218996229638
-11,-100,74.14600737130863
-10,-100,74.40445679294538
-9,-100,74.6674472817863
-8,-100,74.93488714166341
-7,-100,75.20668398060633
-6,-100,75.48274476384277
-5,-100,75.76297586481333
-4,-100,76.04728311416702
-3,-100,76.3355718467124
-2,-100,76.62774694630629
-1,-100,76.92371288866917
0,-100,77.22337378212369
1,-100,77.52663340625816
2,-100,77.83339524852403
3,-100,78.14356253878123
4,-100,78.45703828181077
5,-100,78.77372528781919
6,-100,79.09352620096361
7,-100,79.41634352593056
8,-100,79.7420796526057
9,-100,80.07063687887478
10,-100,80.40191743159983
11,-100,80.73582348581698
12,-100,81.07225718220533
13,-100,81.41112064287852
14,-100,81.75231598555233
15,-100,82.09574533614445
16,-100,82.44131083986267
17,-100,82.78891467084073
18,-100,83.13845904038101
19,-100,83.48984620386501
20,-100,83.84297846639298
21,-100,84.19775818721497
22,-100,84.55408778301614
23,-100,84.91186973011948
24,-100,85.27100656566964
25,-100,85.63140088786146
26,-100,85.9929553552775
27,-100,86.35557268539839
28,-100,86.71915565235034
29,-100,87.08360708395395
30,-100,87.44882985813818
31,-100,87.81472689878414
32,-100,88.18120117106194
33,-100,88.54815567632517
34,-100,88.91549344662647
35,-100,89.2831175389181
36,-100,89.65093102900099
37,-100,90.01883700528616
38,-100,90.38673856243177
39,-100,90.75453879491947
40,-100,91.12214079063348
41,-100,91.48944762450597
42,-100,91.85636235229205
43,-100,92.22278800453826
44,-100,92.58862758080775
45,-100,92.95378404422624
46,-100,93.31816031641215
47,-100,93.6816592728549
48,-100,94.04418373880542
49,-100,94.4056364857426
50,-100,94.76592022848003
51,-100,95.12493762297686
52,-100,95.48259126491735
53,-100,95.83878368912279
54,-100,96.19341736986026
55,-100,96.54639472211196
56,-100,96.89761810386902
57,-100,97.2469898195135
58,-100,97.5944121243513
59,-100,97.93978723035923
60,-100,98.2830173132082
61,-100,98.62400452062388
62,-100,98.96265098214549
63,-100,99.29885882034245
64,-100,99.63253016354707
65,-100,99.96356716016017
66,-100,100.29187199458521
67,-100,100.61734690484425
68,-100,100.93989420192717
69,-100,101.25941629092326
70,-100,101.57581569398131
71,-100,101.88899507514229
72,-100,102.19885726708398
73,-100,102.50530529981508
74,-100,102.808242431351
75,-100,103.10757218040013
76,-100,103.4031983610845
77,-100,103.69502511971383
78,-100,103.98295697362643
79,-100,104.26689885210534
80,-100,104.54675613937115
81,-100,104.8224347196471
82,-100,105.09384102428533
83,-100,105.36088208093511
84,-100,105.62346556472782
85,-100,105.88149985144385
86,-100,106.13489407262009
87,-100,106.3835581725468
88,-100,106.62740296709526
89,-100,106.86634020430708
-89,-99,72.69254956628004
-88,-99,72.48591704598492
-87,-99,72.28456369784723
-86,-99,72.08856616979051
-85,-99,71.89799965677457
-84,-99,71.71293783379288
-83,-99,71.53345278844142
-82,-99,71.35961495321463
-81,-99,71.19149303769089
-80,-99,71.02915396077624
-79,-99,70.8726627831806
-78,-99,70.72208264030566
-77,-99,70.57747467572797
-76,-99,70.43889797546447
-75,-99,70.30640950321022
-74,-99,70.18006403674032
-73,-99,70.05991410566912
-72,-99,69.94600993075949
-71,-99,69.83839936497472
-70,-99,69.73712783646354
-69,-99,69.64223829366591
-68,-99,69.55377115272341
-67,-99,69.47176424737361
-66,-99,69.39625278150108
-65,-99,69.32726928451179
-64,-99,69.26484356968922
-63,-99,69.20900269568155
-62,-99,69.1597709312601
-61,-99,69.11716972347807
-60,-99,69.08121766934724
-59,-99,69.05193049113859
-58,-99,69.02932101539893
-57,-99,69.01339915576342
-56,-99,69.0041718996284
-55,-99,69.00164329873589
-54,-99,69.00581446370538
-53,-99,69.01668356253386
-52,-99,69.03424582306974
-51,-99,69.05849353945152
-50,-99,69.08941608248612
-49,-99,69.1269999139278
-48,-99,69.17122860460286
-47,-99,69.22208285631189
-46,-99,69.27954052742686
-45,-99,69.34357666208709
-44,-99,69.41416352288556
-43,-99,69.49127062692486
-42,-99,69.57486478511099
-41,-99,69.66491014454256
-40,-99,69.76136823384354
-39,-99,69.86419801127921
-38,-99,69.97335591548722
-37,-99,70.08879591864884
-36,-99,70.21046958192044
-35,-99,70.33832611293981
-34,-99,70.47231242521934
-33,-99,70.61237319923451
-32,-99,70.75845094501541
-31,-99,70.91048606604811
-30,-99,71.06841692429286
-29,-99,71.23217990612802
-28,-99,71.40170948902998
-27,-99,71.57693830880311
-26,-99,71.7577972271769
-25,-99,71.94421539959241
-24,-99,72.13612034300519
-23,-99,72.33343800353708
-22,-99,72.53609282381655
-21,-99,72.74400780985304
-20,-99,72.95710459729867
-19,-99,73.17530351695763
-18,-99,73.39852365941188
-17,-99,73.62668293863958
-16,-99,73.8596981545108
-15,-99,74.09748505405386
-14,-99,74.33995839139328
-13,-99,74.58703198626964
-12,-99,74.83861878105935
-11,-99,75.09463089622102
-10,-99,75.35497968410294
-9,-99,75.61957578105496
-8,-99,75.88832915779473
-7,-99,76.16114916798742
-6,-99,76.43794459500386
-5,-99,76.71862369683059
-4,-99,77.0030942491111
-3,-99,77.29126358630492
-2,-99,77.58303864095687
-1,-99,77.8783259810752
0,-99,78.17703184562272
1,-99,78.47906217813045
2,-99,78.78432265844825
3,-99,79.09271873265166
4,-99,79.40415564112844
5,-99,79.71853844487232
6,-99,80.03577205001542
7,-99,80.35576123063397
8,-99,80.67841064986513
9,-99,81.00362487937602
10,-99,81.33130841722809
11,-99,81.66136570418254
12,-99,81.99370113849497
13,-99,82.32821908924882
14,-99,82.66482390827905
15,-99,83.00341994073926
16,-99,83.34391153436627
17,-99,83.68620304749773
18,-99,84.03019885589913
19,-99,84.37580335845743
20,-99,84.72292098179928
21,-99,85.07145618389232
22,-99,85.42131345668888
23,-99,85.77239732787089
24,-99,86.1246123617566
25,-99,86.47786315942844
26,-99,86.8320543581425
27,-99,87.18709063007998
28,-99,87.54287668050092
29,-99,87.8993172453608
30,-99,88.2563170884504
31,-99,88.61378099811974
32,-99,88.97161378364613
33,-99,89.32972027130754
34,-99,89.68800530022095
35,-99,90.04637371800708
36,-99,90.40473037634118
37,-99,90.76298012645096
38,-99,91.12102781462161
39,-99,91.47877827776882
40,-99,91.83613633913994
41,-99,92.1930068042038
42,-99,92.5492944567901
43,-99,92.90490405553801
44,-99,93.25974033071564
45,-99,93.61370798146973
46,-99,93.9667116735671
47,-99,94.31865603768772
48,-99,94.66944566833014
49,-99,95.01898512338974
50,-99,95.36717892446975
51,-99,95.7139315579858
52,-99,96.05914747712325
53,-99,96.40273110470751
54,-99,96.74458683704663
55,-99,97.08461904880461
56,-99,97.42273209896463
57,-99,97.75883033793932
58,-99,98.0928181158854
59,-99,98.42459979227888
60,-99,98.75407974680593
61,-99,99.08116239162328
62,-99,99.40575218504101
63,-99,99.72775364667851
64,-99,100.04707137414326
65,-99,100.36361006127962
66,-99,100.67727451803279
67,-99,100.987969691971
68,-99,101.29560069150565
69,-99,101.60007281084687
70,-99,101.90129155672822
71,-99,102.19916267693122
72,-99,102.4935921906359
73,-99,102.78448642062018
74,-99,103.07175202732623
75,-99,103.35529604480654
76,-99,103.63502591855878
77,-99,103.91084954525145
78,-99,104.18267531433803
79,-99,104.45041215155035
80,-99,104.71396956425626
81,-99,104.9732576886592
82,-99,105.22818733881137
83,-99,105.4786700574039
84,-99,105.72461816829097
85,-99,105.9659448306963
86,-99,106.20256409504285
87,-99,106.43439096033887
88,-99,106.66134143304441
89,-99,106.8833325873348
-89,-98,72.70964688463427
-88,-98,72.52014353884162
-87,-98,72.33594520809915
-86,-98,72.157122408373
-85,-98,71.98374408741994
-84,-98,71.81587756166654
-83,-98,71.65358845308657
-82,-98,71.49694062623188
-81,-98,71.3459961255768
-80,-98,71.20081511334028
-79,-98,71.06145580795314
-78,-98,70.92797442334108
-77,-98,70.80042510919561
-76,-98,70.67885989240672
-75,-98,70.5633286198316
-74,-98,70.45387890257328
-73,-98,70.3505560619422
-72,-98,70.25340307727103
-71,-98,70.1624605357512
-70,-98,70.07776658445468
-69,-98,69.99935688470066
-68,-98,69.92726456892069
-67,-98,69.86152020016978
-66,-98,69.80215173442305
-65,-98,69.7491844857901
-64,-98,69.70264109476958
-63,-98,69.66254149965744
-62,-98,69.62890291121121
-61,-98,69.60173979066234
-60,-98,69.58106383115651
-59,-98,69.5668839426899
-58,-98,69.55920624059682
-57,-98,69.55803403763126
-56,-98,69.56336783967146
-55,-98,69.57520534506367
-54,-98,69.59354144760738
-53,-98,69.61836824317092
-52,-98,69.64967503991309
-51,-98,69.68744837207292
-50,-98,69.73167201727684
-49,-98,69.78232701729974
-48,-98,69.83939170220422
-47,-98,69.90284171777047
-46,-98,69.97265005611771
-45,-98,70.04878708940811
-44,-98,70.13122060651342
-43,-98,70.219915852516
-42,-98,70.31483557090672
-41,-98,70.41594004833561
-40,-98,70.52318716176295
-39,-98,70.63653242785426
-38,-98,70.75592905445602
-37,-98,70.88132799398588
-36,-98,71.0126779985675
-35,-98,71.14992567673771
-34,-98,71.29301555155249
-33,-98,71.44189011991755
-32,-98,71.5964899129692
-31,-98,71.75675355733313
-30,-98,71.92261783708896
-29,-98,72.0940177562731
-28,-98,72.27088660175342
-27,-98,72.45315600631471
-26,-98,72.64075601179782
-25,-98,72.83361513214003
-24,-98,73.03166041617028
-23,-98,73.23481751001829
-22,-98,73.44301071900327
-21,-98,73.6561630688742
-20,-98,73.87419636628088
-19,-98,74.0970312583616
-18,-98,74.32458729134113
-17,-98,74.55678296803964
-16,-98,74.7935358042009
-15,-98,75.03476238355539
-14,-98,75.28037841154175
-13,-98,75.53029876761724
-12,-98,75.78443755609504
-11,-98,76.04270815545419
-10,-98,76.30502326607379
-9,-98,76.57129495635176
-8,-98,76.84143470717324
-7,-98,77.11535345470185
-6,-98,77.39296163147246
-5,-98,77.67416920577011
-4,-98,77.95888571928606
-3,-98,78.2470203230469
-2,-98,78.5384818116181
-1,-98,78.83317865558843
0,-98,79.13101903234606
1,-98,79.43191085516185
2,-98,79.73576180059932
3,-98,80.04247933427452
4,-98,80.35197073499272
5,-98,80.66414311729221
6,-98,80.97890345242833
7,-98,81.29615858783373
8,-98,81.61581526509379
9,-98,81.93778013647751
10,-98,82.26195978006776
11,-98,82.58826071353506
12,-98,82.91658940660216
13,-98,83.24685229224747
14,-98,83.57895577669677
15,-98,83.9128062482545
16,-98,84.24831008502593
17,-98,84.58537366158352
18,-98,84.92390335463095
19,-98,85.26380554771903
20,-98,85.60498663506861
21,-98,85.94735302455591
22,-98,86.2908111399159
23,-98,86.6352674222204
24,-98,86.98062833068693
25,-98,87.32680034287536
26,-98,87.67368995432923
27,-98,88.02120367771876
28,-98,88.36924804154276
29,-98,88.71772958844691
30,-98,89.0665548732154
31,-98,89.41563046049365
32,-98,89.76486292229951
33,-98,90.11415883538024
34,-98,90.4634247784728
35,-98,90.81256732952501
36,-98,91.16149306293504
37,-98,91.51010854686669
38,-98,91.85832034069783
39,-98,92.20603499265974
40,-98,92.55315903772446
41,-98,92.89959899579786
42,-98,93.24526137027561
43,-98,93.59005264701945
44,-98,93.93387929381086
45,-98,94.27664776033963
46,-98,94.61826447878366
47,-98,94.95863586503768
48,-98,95.29766832064652
49,-98,95.63526823550018
50,-98,95.97134199134602
51,-98,96.30579596617403
52,-98,96.63853653953014
53,-98,96.96947009881222
54,-98,97.2985030466028
55,-98,97.62554180909119
56,-98,97.95049284563778
57,-98,98.27326265953153
58,-98,98.59375780999049
59,-98,98.91188492545461
60,-98,99.22755071821759
61,-98,99.54066200044375
62,-98,99.85112570161363
63,-98,100.15884888743972
64,-98,100.4637387802925
65,-98,100.7657027811729
66,-98,101.06464849326625
67,-98,101.36048374710849
68,-98,101.65311662739299
69,-98,101.94245550144265
70,-98,102.22840904936804
71,-98,102.5108862959285
72,-98,102.78979664410893
73,-98,103.06504991042013
74,-98,103.33655636192601
75,-98,103.60422675499562
76,-98,103.86797237577272
77,-98,104.1277050823499
78,-98,104.38333734862813
79,-98,104.63478230983681
80,-98,104.8819538096826
81,-98,105.12476644908881
82,-98,105.36313563648037
83,-98,105.59697763956207
84,-98,105.82620963853107
85,-98,106.05074978065664
86,-98,106.27051723615351
87,-98,106.48543225526699
88,-98,106.69541622648106
89,-98,106.90039173575266
-89,-97,72.72680277738085
-88,-97,72.55448401310215
-87,-97,72.38749279659093
-86,-97,72.22589337880076
-85,-97,72.06974833758578
-84,-97,71.91911851905282
-83,-97,71.77406297930972
-82,-97,71.63463892676077
-81,-97,71.50090166510316
-80,-97,71.37290453717998
-79,-97,71.25069886984733
-78,-97,71.13433392001298
-77,-97,71.02385682200513
-76,-97,70.91931253642771
-75,-97,70.82074380065849
-74,-97,70.72819108114322
-73,-97,70.64169252763593
-72,-97,70.56128392953221
-71,-97,70.48699867443703
-70,-97,70.4188677091038
-69,-97,70.35691950287449
-68,-97,70.3011800137447
-67,-97,70.25167265716878
-66,-97,70.20841827771277
-65,-97,70.17143512365335
-64,-97,70.1407388246118
-63,-97,70.11634237230157
-62,-97,70.09825610445786
-61,-97,70.08648769200617
-60,-97,70.08104212951598
-59,-97,70.0819217289735
-58,-97,70.089126116896
-57,-97,70.10265223479811
-56,-97,70.12249434300846
-55,-97,70.14864402782254
-54,-97,70.18109021196692
-53,-97,70.21981916833627
-52,-97,70.26481453695521
-51,-97,70.31605734510391
-50,-97,70.37352603053651
-49,-97,70.4371964677109
-48,-97,70.50704199693804
-47,-97,70.58303345635007
-46,-97,70.66513921657717
-45,-97,70.75332521801579
-44,-97,70.84755501056235
-43,-97,70.94778979568079
-42,-97,71.05398847066598
-41,-97,71.16610767495943
-40,-97,71.28410183836986
-39,-97,71.40792323104769
-38,-97,71.53752201505858
-37,-97,71.6728462974007
-36,-97,71.81384218430756
-35,-97,71.9604538366789
-34,-97,72.11262352648153
-33,-97,72.27029169396351
-32,-97,72.43339700552615
-31,-97,72.60187641210088
-30,-97,72.77566520788096
-29,-97,72.95469708926089
-28,-97,73.13890421384102
-27,-97,73.32821725935861
-26,-97,73.522565482412
-25,-97,73.72187677684953
-24,-97,73.92607773170002
-23,-97,74.13509368852864
-22,-97,74.34884879810669
-21,-97,74.56726607629133
-20,-97,74.79026745901699
-19,-97,75.01777385630731
-18,-97,75.24970520522287
-17,-97,75.48598052166668
-16,-97,75.7265179509764
-15,-97,75.97123481723848
-14,-97,76.22004767126654
-13,-97,76.47287233719263
-12,-97,76.72962395762595
-11,-97,76.99021703734122
-10,-97,77.25456548546319
-9,-97,77.52258265612112
-8,-97,77.79418138755241
-7,-97,78.06927403963955
-6,-97,78.34777252987064
-5,-97,78.6295883677182
-4,-97,78.91463268743625
-3,-97,79.20281627927979
-2,-97,79.49404961915538
-1,-97,79.7882428967159
0,-97,80.08530604191573
1,-97,80.38514875004681
2,-97,80.68768050527905
3,-97,80.99281060273202
4,-97,81.30044816910728
5,-97,81.61050218191396
6,-97,81.92288148732206
7,-97,82.23749481668087
8,-97,82.55425080174145
9,-97,82.87305798862417
10,-97,83.19382485057422
11,-97,83.51645979954912
12,-97,83.84087119668413
13,-97,84.16696736168242
14,-97,84.49465658117781
15,-97,84.82384711611944
16,-97,85.15444720822796
17,-97,85.48636508557396
18,-97,85.81950896732998
19,-97,86.15378706774791
20,-97,86.48910759941413
21,-97,86.82537877583522
22,-97,87.16250881340746
23,-97,87.50040593282333
24,-97,87.83897835996912
25,-97,88.17813432636707
26,-97,88.51778206921665
27,-97,88.85782983108888
28,-97,89.198185859328
29,-97,89.53875840521548
30,-97,89.87945572294991
31,-97,90.2201860684984
32,-97,90.5608576983733
33,-97,90.90137886838914
34,-97,91.24165783245456
35,-97,91.58160284145349
36,-97,91.92112214227043
37,-97,92.26012397701439
38,-97,92.59851658249562
39,-97,92.93620819001012
40,-97,93.27310702548583
41,-97,93.60912131004473
42,-97,93.94415926103518
43,-97,94.27812909358803
44,-97,94.61093902275034
45,-97,94.94249726625013
46,-97,95.27271204794499
47,-97,95.60149160200747
48,-97,95.92874417789929
49,-97,96.25437804618636
50,-97,96.57830150524522
51,-97,96.90042288891195
52,-97,97.22065057512276
53,-97,97.53889299559513
54,-97,97.85505864659723
55,-97,98.1690561008522
56,-97,98.48079402062257
57,-97,98.79018117201872
58,-97,99.0971264405736
59,-97,99.4015388481243
60,-97,99.70332757103893
61,-97,100.00240195982545
62,-97,100.2986715601563
63,-97,100.59204613534077
64,-97,100.88243569027371
65,-97,101.1697504968865
66,-97,101.45390112112293
67,-97,101.73479845145967
68,-97,102.01235372898601
69,-97,102.28647857905561
70,-97,102.5570850445169
71,-97,102.82408562052568
72,-97,103.08739329093841
73,-97,103.34692156627932
74,-97,103.6025845232704
75,-97,103.85429684590673
76,-97,104.10197386805517
77,-97,104.34553161754779
78,-97,104.58488686173591
79,-97,104.8199571544644
80,-97,105.05066088441934
